id,sentimen,tweet,emoticon_score,ortografi,exclamation,lexicon_score,jj,neg,lexicon_pos_score,lexicon_neg_score
2838,1,senyum baca oldmoneygakngerasain ngalamain rata twit tertawa kaya suruh beli minyak tanah warung dirigenya tendang pakai dengkul kaki,0,0.0,0,1,3,0,1,0
2839,1,commuting pagi bintara jambon 3 krl 06 34 06 45 07 09 lancar krl opsi tidak lambat subuh jatinegara jemput istri pulang eh tidur bangun jam 06 30 mas ngejar krl 07 09 kantor jam 07 54,0,0.05263157894736842,0,2,0,1,2,0
2840,1,yaampun style lana keren habis,1,0.0,0,1,1,0,1,0
2841,1,ayo paris indah sangat masya,0,0.0,0,2,1,0,2,0
2842,0,chatting chatting obrol pendek balas lambat hilang tidak kabar orang asing,0,0.0,0,-2,2,1,0,2
2843,0,tidak cw tolol si daniel co bule numpang hidup jakarta am cewek kasih mudah hidup tidak deh maaf biar jelek tua tidak sudi dimanfaatin,0,0.0,0,1,1,3,4,3
2844,1,recehkantwitter muncul oldmoneygakngerasain ramai aksibelavia ku sangat uptudate syukur anti uninstaltwitter twitter club,0,0.0,0,1,0,0,2,1
2845,1,bagus liverpol,0,0.0,0,1,1,0,1,0
2846,0,samanye udeh maling tidak si jancok tidak si anjing tidak si siluman monyet emotxtawa hati maling,1,0.20833333333333334,1,1,0,3,3,2
2847,0,tipe cewek pacarin kandas tengah jalan berfikir cinta yah cinta alesan syarat,0,0.0,0,0,0,0,2,2
2848,0,macet,0,0.0,1,-1,1,0,0,1
2849,0,weh masuk ,-1,0.0,0,0,0,0,0,0
2850,1,lihat show stun deh lincah sangat curiga pas bayi tidak dibedong opa mick rt senya nya den bikin muda,0,0.037037037037037035,0,2,1,1,3,1
2851,0,nggada sinyal rumah buat berfikir berfikir pikir random,-1,0.0,0,0,0,0,0,0
2852,1,alhamdulilah yasuda sat nya hengsyeng nikmat kota jekardah mskipun sdikit headache he,0,0.0,0,2,1,0,2,0
2853,0,terimakasih saudara iku sadar pulang singgah pilih air mata tidak pilih jatuh,0,0.0,0,1,0,1,1,0
2854,1,alhamdulilah mari buka manis      bakmi golek cibubur,0,0.0,0,3,0,0,3,0
2855,0,sumpah benci sangat,-1,0.0,1,-1,0,0,0,1
2856,0,tolong bantu iya lptop 2 kali tidak buka dokumen not responding pdhal bawa hp center moga lptop produk gagal beli 11 maret 2018 jgkel sndri,0,0.0,0,2,2,1,2,0
2857,0,childish alias kekanakkanakan dekat bego overacting ajar undang jabat malu tanggap nyata sandiaga uno pakde karwo kritik saran jabat negara mendagri https,0,0.0,0,0,1,0,1,1
2858,0,workshop ramadhan moga otak nyantol permendikbud-permendikbud kawan kawan kurtilas ih kurtilas,0,0.0,0,1,1,0,1,0
2859,1,the best of dongeng tidur mksh kakak perempuan me purple you gbu mksh deh bikin kobam baper malem-malem mksh bikin cinta couple saat deh move on mksh deh bikin pacar muncul terima kasih may allah always blesyou aamiin,0,0.0,0,4,0,0,4,0
2860,1,selamat malam nita folowback iya semangat kerja   ,0,0.0,0,2,0,0,2,0
2861,0,ancoresudah nomor antri eh salah kasih b a jak layan tanggal 0-0 10 07 2018 urus surat pindah susah ampun kelar nomor antri habis tolong dengar keluh,0,0.0392156862745098,1,-1,2,0,1,2
2862,0,ngelemparin iri tidur siang,0,0.0,0,-1,0,0,0,1
2863,0,iya kali iya cikapalagi besok madam hmbyasanya deh tidak air listrik kos iya emotxtangis,-1,0.0,0,0,1,1,0,0
2864,0,fisik lemah sih  ,0,0.0,0,-1,1,0,0,1
2865,0,emotxtawa hha pengngangguran makan demo otak minim tambah minum kencing onta lengkap deh tolol,1,0.0,0,0,1,0,2,2
2866,1,take care iya papa papa selamat jalan ibadah umroh     terminal rd pic ,0,0.0,0,2,0,0,2,0
2867,0,kesal,0,0.0,0,-1,0,0,0,1
2868,0,maling nya itu kpk berani konfrontasi megawati kwik komisi pilih tidak panjang rata kpk si banteng merah,0,0.030303030303030304,0,2,2,1,2,0
2869,1,bio ig tulis every picture has a story renung kayak tidak deh foto selfie cerita oke ubah isi cekrekan teman cekrekan oke,0,0.0,0,3,0,1,3,0
2870,0,parungpanjang hadir juta debu warga dampak ispa 3700 jiwa tidak percaya data nya puskesmas main kesini,0,0.0,0,-1,1,1,0,1
2871,0,manusia lemah khilaf lantas suci korban smtr lupa bangsat orang biadab,0,0.0,0,-3,1,0,1,4
2872,0,gerah jalan,0,0.0,0,0,0,0,0,0
2873,1,andai senyum ku campur kopi pahit sruput sak ampas ampase rapopo keselek cinta,0,0.0,0,1,0,0,1,0
2874,0,godan shoping kutuk   sebel,0,0.0,0,-2,0,0,0,2
2875,1,kabar pas lihat shirtmovie youtube salah teman organisasi jaman kuliah produser film shortmovie kembang ajan hidupne,0,0.0,0,1,2,0,2,1
2876,0,min jwban masalah sinyal area pondok kelapa jaktim sdhkah jwban gnti kartu device 2-2nya pakai kartu 3,0,0.0,0,0,0,0,0,0
2877,0,anak perempuan ngalamin leceh anak suruh woles ignore ciri ciri bakat gagal sih tolol,0,0.0,1,-1,1,0,1,2
2878,0,orang tidak dewasa orang benci mantan mantan pacar suami benci mantan tidak faham arti cinta kasih sayang tidak jarang orang ngata ngatain mantan setan anjing babi buset pacar setan,0,0.0,0,-3,3,3,4,7
2879,1,tidak sabar tunggu helat internationalgamelanfestival-internationalgamelanfestival018 solo terima datang 50 kelompok gamelan negeri gelar igf 2018 ada 9 16 agustus 2018,0,0.030303030303030304,0,-1,0,1,0,1
2880,0,via vallen sepakat nikita mirzani tidak suka gituin tinggal tolak block orang share-share konsumsi publik tampil polos tidak dosa menurutkusih,0,0.0,2,-1,1,2,2,3
2881,1,suka suka kereta smkin bgus pt kai tinggal tambah stasiun krl commuterline kota bogor http t co acarmlvedj,0,0.12,0,2,0,0,2,0
2882,1,segitu hepi nyayah ketemu pacarnyanyi-pacarnyanyi an gajelas mobil gandeng tangan aduh hepi mah tidak rasa 4 5,0,0.0,0,-1,0,1,1,2
2883,0,dilema ikut reuni tidak bikin janji diem-diem tidak kangen ma teman teman beneran tidak mau kucil kelenya cap tukang php,0,0.0425531914893617,0,1,1,3,1,0
2884,1,tuju korupsi tidak takut bicara takut telanjang berani bicara,0,0.0,0,2,1,1,3,1
2885,0,orang pas senggama sadar dikeluarin dalem pas enak enak gtu mikir dalem tidak iya anjing darah,-1,0.8387096774193549,0,4,0,1,5,1
2886,1,enak enak p hapy lunch late,0,0.0,0,2,0,0,2,0
2887,1,sana hyung emotxtawa suka bully yugyeom usil sayang hyung nya suka ganggu serius kayak ikut lawak hyung tidak detail,1,0.0,0,1,1,1,4,3
2888,0,awat mama suka dibilangin macam gantung bahan kimia nya jdnya suka bikinin masker bener-bener alami bengkoang plain yoghurt kadang strawberry iya efek kakak perempuan,0,0.0,0,3,1,0,3,0
2889,0,pelak kalimat halah digituin sangat si gausa cari muka deh that s why manya men are easy to do sexual harrashment because manya victim keep silent stay to thing positive,0,0.0,0,-1,0,0,0,1
2890,1,melody cantik sangat,0,0.0,0,1,0,0,1,0
2891,1,jatuh cinta tidak kenal tipe tak peduli fisik isi kepala jantung debar kencang dekat,0,0.0,0,2,0,1,2,0
2892,1,acara asik acara asikahan anak inisahurtiketcomharike-inisahurtiketcomharike0,0,0.0,0,1,0,0,1,0
2893,1,cakra just alvin keren sangat suara alvinadam  ,0,0.0,0,1,0,0,1,0
2894,1,99 tidak deh nyaman tidak kaya segi bahas pokok tidak bosen akutu bosenan orang akutu orang susah marah sayang hmah,0,0.0,0,0,2,3,3,3
2895,0,bilang pilih kepala daerah tidak panas bukti marah marah batal calon gubernur jatim,0,0.10526315789473684,0,-3,2,1,0,3
2896,0,perang teroris bela teroris perang dakwah radikal bela radikal bicara gede kunjung usir nyali ayam sayur sok bicara perang,0,0.0,0,-3,2,0,2,5
2897,1,semangat iya njing            ,0,0.0,0,1,0,0,1,0
2898,1,cinta harap kasih sayang damba setia jalan tuntun hati,0,0.0,0,1,0,0,1,0
2899,0,rugi sangat gatal kaya tidak cewek nya gatal ganguin,0,0.0,0,0,3,1,0,0
2900,0,maksud sok sinis sinis hebat hebat sono jauhin tidak sok pentol,0,0.0,2,0,0,1,3,3
2901,1,alhamdulilah enga sekolah kampus favorit ungulan,0,0.0,0,2,0,0,2,0
2902,0,anjing apkl gojek nomor telepon nya bpjs nomor telepon wajib tidak wajib nama orangtua biar ijab qobul ,-1,0.0,0,-1,3,1,0,1
2903,1,selamat ulang pria sayang i love you,0,0.0,0,2,1,0,2,0
2904,0,bu mentrri konsep sistem nang sampah email buang uang sampah jerman tidak efektif panggil presentasi konsep sayang rancang 10 cdi jokowi,0,0.0,0,-2,1,1,1,3
2905,0,2 dana endap bukalapak gara-gara beku bukalapak bukti kirim dagang kirim barang pesan beli beku,0,0.02631578947368421,0,0,0,0,0,0
2906,0,paruh hati iri anak duduk jalan ibunda paruh hati empat anak gundah ibunda sakit sabar iya kawan moga allah baik,0,0.0,0,4,3,0,6,2
2907,1,fast furious 6 keren sangat fast furious 7 ah,0,0.0,0,1,0,0,1,0
2908,0,marah babang,0,0.0,0,-1,0,0,0,1
2909,0,benci deh orang bicara,0,0.0,0,-1,0,0,0,1
2910,0,pakai iseng beli paket langsung salah minimarket beli pulsa paket bodoh bagi tidak tidak ngak diginiin nangispojok,0,0.0,0,-2,2,2,0,2
2911,0,emotxtawa kada marah jua kah,1,0.0,0,-1,0,0,0,1
2912,0,w emotxtawa tidak pacar bapuk le mklum mah kenalin parah le,1,0.0,0,-2,0,1,0,2
2913,1,menit menit jatuh cinta salah coba,0,0.0,0,0,1,0,1,1
2914,1,sore biar semangat     pic ,0,0.0,0,1,0,0,1,0
2915,0,mudah vonis salah tidak menang tidur jalan marah jelang larut malam iya,0,0.0,1,-1,2,1,1,2
2916,0,jenuh tidak konsen bikin arah iya,0,0.0,0,-1,0,1,0,1
2917,1,ahsumpah besok nonton rt harukazedot two thumbs up for you ju taslim fast furious 6 sumpah ramai sangat akting nya keren habis,0,0.13793103448275862,1,0,2,0,2,2
2918,1,diucapin bahagia birthday heran 3 dasar kalender hijriyah 20 ramadhan 1414 h lahir oke i accept that,0,0.027777777777777776,0,2,0,0,2,0
2919,1,celoteh cantik with ibun eci gita r fe universitas pancasila ,0,0.0,0,1,0,0,1,0
2920,1,cinta buat cinta hidup buruk takut lepas pergi,0,0.0,0,0,2,0,1,1
2921,1,selamat pagi selamat beraktifitas aprilia s home ,1,0.0,0,2,1,0,2,0
2922,1,kampung erti go pay kakak perempuan udahlah beli amplop lebaran lucu lucu isiin uang,0,0.0,0,2,0,0,2,0
2923,1,sayang ubah butuh perhati ubah erti percaya ubah lengkap tidak cari tidak cari salah tidak cari,0,0.0,0,3,1,3,4,1
2924,1,langsung jatuh cinta pandang away shirt nya man city tumben nike bikin design kece must have hitam,0,0.0,1,1,1,0,2,1
2925,1,bahagia keliling orang orangtua keluarga pasang teman nikmat indah banding materi keliling orang terimakasih maha,0,0.0,0,5,0,0,5,0
2926,0,diar serius didaftarin,0,0.0,0,0,0,0,1,1
2927,0,krna nyanyi dangdut pakai baju seksi pas manggung iya trima-trima chat kaya mas sepak bola iya sampai puter puter pokok pia palen salah pokokmen,0,0.0,0,0,2,0,1,1
2928,0,rupiah jatuh anjlok ramai salah nyalahkan perintah gilirah rupiah kuat mingkem anggota dpr salah nyalahkan polisi pas bom ledak salah perintah gituajaterus sekjend pb,0,0.058823529411764705,0,0,1,0,2,2
2929,1,setia damping usaha lucu bikin ketawa anggap anak 24 cemburu laki gadis iya cinta,0,0.0,0,1,1,0,2,1
2930,0,perilaku cundang buron kasar intoleran anti pancasila iya sambang anggap tidak ulama negara,0,0.0,0,-2,1,1,0,2
2931,1,mas hamdan istri manja rewel hamil alhamdulillah hamil mas erti kadang suka geleng bosan jatuh cinta kali kali istri mas,0,0.0,0,2,1,0,4,2
2932,0,katak tempurung percaya hegemoni ilmu sains teknologi solusi pragmatis apolitis agam masalah indonesia bentuk dogma ideologi sila google scientism sila google arogansi alumni itb eh,0,0.02564102564102564,0,0,3,0,2,2
2933,1,iya manjur coba ayu pipis kamar mandi gratis manjur pul ayu pipis mele,1,0.0,0,3,2,0,3,0
2934,0,marbot masjid semester sahur sahur sahur buru sahur woy skripsi dilanjutin liat liatin niat lulus tidak via vallen melulu sial ah,0,0.0,5,-1,2,1,1,2
2935,1,minta dar boneka papa tidak mulut papa tidak tidak batin papa sangat iya sayang papa belikan untuk,0,0.0,1,1,1,3,1,0
2936,0,bahasa sukar erti ,-1,0.0,0,-1,0,0,0,1
2937,0,kepala bekonde keras,0,0.0,0,-1,1,0,0,1
2938,1,akun base sayang terima kasih admin-adminnyaily ily ily i purple you,0,0.8709677419354839,1,2,0,0,2,0
2939,1,cinta istri tidak cinta anak cinta tajam latih didik sensitif ubah,0,0.0,0,-2,2,1,1,3
2940,0,jahat sangat sih fitnah salah iya,1,0.0,0,-2,1,0,0,2
2941,1,beli mrtabak gliran kaki berat lang gra-gra dengar lagu hayah mas mas nya lf kaya nya p,-1,0.0,0,0,2,0,0,0
2942,0,kalah siarin ulang,0,0.0,0,-1,0,0,0,1
2943,1,bahagia beli paket segiga habis limagiga lancar internetan mayanlah tertawa eh alhamdulillah,0,0.0,0,4,1,0,4,0
2944,1,tampil simple cantik suara tawan raisago wow proud http t co kbeusav http t co tilhzfaqrk,0,0.043478260869565216,2,2,0,0,2,0
2945,1,ibadah hati ibadah khusyuk selamat lupa doa moga berkah,0,0.0,0,8,1,1,9,1
2946,0,idiot ck alya s cirb,0,0.0,1,-1,0,0,0,1
2947,1,asyik traktir iya oke oke oke enga emotxtawa,1,0.0,0,4,0,0,4,0
2948,1,2017 putus daftar gabung volunteer maret sempat local leaders day volunteer indonesia kumpul bagi semangat bagi ilmu seru sangat takberbatas,0,0.0,1,4,1,0,4,0
2949,0,tidak ush ganti ganti kali iya siksa batin sangat axis,0,0.0,0,-1,1,1,0,1
2950,1,bahagiain orang bahagia yu iya bahagia orang bahagia bahagia kali lipat,1,0.0,0,3,0,0,3,0
2951,1,sikap tenang sempat desa kadang kadang bawa hasil maximal,0,0.0,0,1,1,0,1,0
2952,0,yailah kerja tanggal 7 kerja bengong gedung dipake graduation sial dandan,0,0.8888888888888888,0,1,0,0,2,1
2953,1,yah chating suka enter send sih spasi alenia ngetiknya mutusin pacar emotxtawa ah,1,0.0,0,1,1,0,1,0
2954,1,salah sahabat baik teman kakak inspirasi buat prasangka bagi love you markas,0,0.0,1,2,2,0,4,2
2955,0,pray for bla bla bla save bla bla bla emitu doa beneran tidak pansol taek soksokan iba ditanyain iba kga obiar bilang orang care dunia hmtapi dunia maya yataek,0,0.0,3,1,1,1,1,0
2956,0,ku syukur pas nonton fm ngerekam pakai hp tidak kamera professional emotxtawa imitasi tengkyu mecima bando suruh lepas nyebelin iya cuma orang ngerekam tidak pakai hati gausah ngerekam lewatin kepala kali serakah,1,0.02127659574468085,0,-1,2,2,3,4
2957,0,jalan kali kota kali tani 2 teman sayang nyaman kursi alhasil jalan kes bosan,0,0.0,0,1,0,0,2,1
2958,0,sih pacar cewek aneh tidak ditingalin tol,0,0.0,1,-1,1,1,0,1
2959,0,bantuin tugas mtk sangking stres nya salah nulis        helm emotxtawa p help what,0,0.0,0,-1,1,0,1,2
2960,1,untuk untuk,0,0.0,0,0,0,0,0,0
2961,1,diner cantik barang si upil with anadia sate padang holand bakery cere pic ,0,0.0,0,1,0,0,1,0
2962,0,lambat laun tidak ajar sabar jujur iya tidak tidak frontal maki orang bilang baik nasehatin adek-adek,0,0.0,0,0,4,3,3,3
2963,0,lelah macet ny juara thamrin road,0,0.0,0,-1,0,0,1,2
2964,1,tarik statiun busway p http t co kmpsgsfyqb,-1,0.0,0,1,0,0,1,0
2965,1,cerita makan malam ala korea pas belanja bulan enemu daging premium diskon langsung deh ambil nasi putih nori minyak wijen wijen aduk 1 sapi lada hitam,0,0.0,0,2,1,0,3,1
2966,1,selamat sore emotxtawa h,1,0.0,0,1,0,0,1,0
2967,0,orang tidak kursi belah kosong naruh jaket tas tidak bagi kursi diri belah tetep tidak mindahin barang,1,0.0,0,-1,0,3,0,1
2968,0,log ria pancasila bukti presiden dikatain bodoh diam ajaib saran mulut nyata mohon disingkron,0,0.0,0,-2,0,0,0,2
2969,1,swafoto bareng sinetron komedi top tukang ojek pengkol mang odih alias om kusye bangga si om saksi wakil perempuan keluarga,0,0.030303030303030304,0,1,1,0,1,0
2970,0,bule persepsi normal niat tidak leceh pikir bikin orang indonesia remeh bule orang tipe bule foto ku kasar kasar,0,0.02040816326530612,1,-2,3,1,1,3
2971,1,memilhmu sayang cinta pilih hati jiwa diri cinta,0,0.0,0,2,0,0,2,0
2972,0,negara hukum hkm panglima tidak spendapat dsampaikn polri laku upaya hukum nyinyir,0,0.0,0,-1,0,1,0,1
2973,0,okalau berisik emamg mending sumpel si kntr sepi sangat ki jepangnya tidak doyan dgrin lagu tidak jahat kelamin sumpel bosen abis,0,0.0,0,-2,0,2,1,3
2974,1,denger kalimat ulang efek tenang inti rumuse sabar tawakal rezeki arah tidak sangka wes to percoyo ae wes bismillah,0,0.0,0,4,0,1,4,0
2975,1,nonton film cendana bareng harto bu tien sih iya tidak pikir piyik pikir cing pas nonton film yah cemilan wq,0,0.0,0,1,0,1,1,0
2976,0,iya tidak orang gakmau digituin makan kyak punya belikan ambil punya,0,0.0,0,0,0,1,0,0
2977,1,ketawa tidak habis habis inget lomba balap karung balap kelereng balap makan kerupuk balap tusuk balon puter puter,0,0.0,0,1,2,1,1,0
2978,0,bau,0,0.0,0,-1,0,0,0,1
2979,1,bahagia anniversary rnd moga allah swt senantiasa lindung jaga tempuh langkah hidup lekas percaya tuk,0,0.045454545454545456,0,4,0,0,4,0
2980,0,bilang pelit amen bodo nyanyi suara kaya ajak antem,0,0.0,2,-1,1,0,0,1
2981,0,pikir nikah batas hidup bareng orang sayang batas identitas status ktp batas ena ena demhelaw,0,0.0,0,2,0,0,2,0
2982,1,bwat pria biar ganteng cakap lupa shalat jumat iya  ,0,0.0,0,2,0,0,3,1
2983,1,suka saudara cucu kakak dikenalin pas kakak kelas kuliah bidang medis sayang parah,0,0.02564102564102564,0,2,3,0,3,1
2984,1,pulang kerja jalan makan jalan ngobrol ketawa tawa pulang malam milih kumpul kumpul parkir pom bensin samping sency ngobrol ketawa tawa staring each other cium kening pamit pulang sungguh bahagia sangat sederhana,0,0.022222222222222223,0,6,1,0,6,0
2985,0,kesini parah maksud apa parah jalananya,0,0.0,0,-2,2,0,0,2
2986,1,10 seri asli buku ju koleksi cerita keren mbah travel blogger gara-gara buku unit inspirasi keliling indonesia,0,0.0,0,1,0,0,1,0
2987,0,selamat uang bumn serah tata kelola bumn swasta kaya direksi isi boneka partai politik,0,0.07407407407407407,0,-1,2,0,0,1
2988,1,precious feeling rappline pas buka ehbeneran mas namjoon koh yoong neng sangat,0,0.0,0,1,1,0,1,0
2989,0,mngkin wajar orang islam kesel denger cewek busana minim sebal bicara pakai bhs arab bhs bhs sakral orang islam tidak dipungkiri orang arab tidak smuanya taat wajar tabiat bhs arab bahasaarab,0,0.0,0,0,1,2,3,3
2990,0,gagal teman cuma bohong mu makan sedih wed maaf iya,0,0.0,0,-2,1,0,0,2
2991,0,mang tidak sabar nungu mgurt tertawa ganti iya npyopyo,0,0.0,0,0,0,1,1,1
2992,0,enak atur bikin tidak nyaman hm sulit terima,0,0.0,1,-1,1,1,1,2
2993,1,dear naomi tumbuh anak solehah sayang mendoakaan orang tua mu tumbuh anak hati ibadah,0,0.0,0,0,1,0,1,1
2994,0,egois,1,0.0,0,-1,1,0,0,1
2995,0,kasi si anas orang percaya korupsi fakta kasasi artidjo pensiun maksud harap putus artidjo nambah hukum 14 telikung hakim tidak,0,0.0,1,1,0,1,2,1
2996,0,selamat jam pulang ngantor selamat macet ria pft,0,0.0,2,3,1,0,3,0
2997,0,modern gaya hidup produksi sampah plastik believe it or not coba hari makan sedot gelas plastik plastik makan buang harilingkunganhidupsedunia,0,0.0,0,0,1,0,2,2
2998,0,anggota dpr gaya nya kaya superhero deh sok sibuk urus,0,0.058823529411764705,0,-2,2,0,0,2
2999,1,lawan sibuk selasa patah semangat yah,0,0.0,1,0,1,0,1,1
3000,1,bahagia bias foto elf returnofthelittleprince happyheechulday,0,0.06666666666666667,0,1,0,0,1,0
3001,0,contoh orang desprate ipeh   pusing pikir urus pikir urus orang gila turn on,0,0.0,0,-1,0,0,0,1
3002,0,keseel mikirin omong kemarin ntr nyantai tenangin otak ngadem nongki bk balkot deh sore,0,0.041666666666666664,0,0,0,0,0,0
3003,1,terima kasih ciptain lagu bagus nuest nuble emotxtangis you ve work hard sayang peluk akusaja tidak peluk tiang happy baekho day,0,0.0,0,3,1,1,3,0
3004,0,minggu suka bolos gereja nonton bareng power rmarahs rumah teman rumah penuh kadang denger tidak lihat film miris oldmoneygakngerasain,0,0.0,0,-1,2,1,1,2
3005,0,katak tempurung percaya hegemoni ilmu sains teknologi solusi pragmatis apolitis agam masalah indonesia bentuk dogma sila google scientism sila google arogansi alumni itb eh,0,0.02631578947368421,0,0,3,0,2,2
3006,0,orang minum obat tenang pandang belah mata tidak minum bilang gila serah orang tidak buah solusi,0,0.0,0,-1,0,2,1,2
3007,1,sayang holmes menit suns lebih muscala outside shooting beda,0,0.0,0,1,0,0,1,0
3008,1,semangat yah semester duluan tertawa        ajar yah,1,0.0,1,3,0,0,3,0
3009,0,memang stakeholdernya dpr iya rakyat jaman canggih tidak kirim pakai selebaran puluh juta orang kasih orang dpr pakai twitter baca tweetnya balas,0,0.046511627906976744,0,2,2,1,2,0
3010,1,sumbang suara lagu hellomellopoppung mas anang sih yes hellomellopoppung hellomello poppung subang recording masterplan recording chamber,0,0.0,0,0,0,0,0,0
3011,0,sensara dasar sial busuk main medsos bicara rakyat sengsara rakyat moyang sengsara,0,0.0,1,-4,0,0,0,4
3012,1,makan enak diurusin imigrasi tidak antri mantab bri transfer lounge pic http t co dyolktssfn,0,0.037037037037037035,0,1,0,1,1,0
3013,1,loveyoumore have bagus day sayang morning to  god morning sayang ,0,0.0,0,3,0,0,3,0
3014,0,mekanisme pilih direksi komisaris gmna iya sontoloyo uang rakyat dipake gaji bod boc model,0,0.08,0,-1,0,0,0,1
3015,0,rindu malam sinyal tahan lanjut siang rindu,-1,0.0,0,2,0,0,2,0
3016,1,papa menang mama peluk erat erat papa laku hapus air mata sudut mata tepuk pundak jaga diri iya sayang papa kuat kuat mnjdi dewasa,0,0.02127659574468085,0,5,5,0,7,2
3017,1,100 purnama tunggu kerja keras insan tvri lepas opini disclaimer jawab semangat wtp insya allah,0,0.06896551724137931,0,4,1,0,5,1
3018,0,prosedur norak musnah jreng,0,0.0,0,-1,0,0,0,1
3019,1,selamat laper iya pop mie sob enak bikin nagih tidak bikin baper kuy nyetok pop mie biar seru,0,0.0,0,0,0,1,0,0
3020,0,kadang suka bingung orang hidup habis debat debat sebenernya sepele debat serahlau cuma terngowoh,0,0.0,0,-1,0,0,1,2
3021,0,mantan setan mat persetan mantan,0,0.0,1,-2,2,0,0,2
3022,0,wagelaseh cuti tolak 135 orang eug rumah sih pong libur tidak langsung kabur,0,0.0,0,0,0,1,2,2
3023,0,makan salah tidak makan salah mau sih tengorokan ,-1,0.0,0,-1,2,1,2,3
3024,1,twitter kemarin retweet tidak nge tweet nge tweet not responding melulu excessive use perhaps tertawa yeay,0,0.0,0,0,0,1,1,1
